Level	Rule Name	Subject	Property	Value
ERROR	multiple_labels	textual definition	rdfs:label	definition@en
ERROR	multiple_labels	textual definition	rdfs:label	textual definition
ERROR	multiple_labels	term editor	rdfs:label	term editor
ERROR	multiple_labels	term editor	rdfs:label	term editor@en
ERROR	multiple_labels	alternative term	rdfs:label	alternative term
ERROR	multiple_labels	alternative term	rdfs:label	alternative term@en
ERROR	multiple_labels	definition source	rdfs:label	definition source
ERROR	multiple_labels	definition source	rdfs:label	definition source@en
ERROR	multiple_labels	Vertebrata <Metazoa>	rdfs:label	Vertebrata <Metazoa>
ERROR	multiple_labels	Vertebrata <Metazoa>	rdfs:label	Vertebrata <vertebrates>
ERROR	multiple_labels	planned process	rdfs:label	planned process
ERROR	multiple_labels	planned process	rdfs:label	planned process@en
ERROR	multiple_labels	surrounded by	rdfs:label	surrounded by
ERROR	multiple_labels	surrounded by	rdfs:label	surrounded by@en
ERROR	multiple_labels	has habitat	rdfs:label	has habitat
ERROR	multiple_labels	has habitat	rdfs:label	has habitat@en
ERROR	multiple_labels	Creator	rdfs:label	Creator
ERROR	multiple_labels	Creator	rdfs:label	Creator@en-us
ERROR	multiple_labels	Date	rdfs:label	Date
ERROR	multiple_labels	Date	rdfs:label	Date@en-us
ERROR	multiple_labels	Description	rdfs:label	Description
ERROR	multiple_labels	Description	rdfs:label	Description@en-us
ERROR	multiple_labels	Title	rdfs:label	Title
ERROR	multiple_labels	Title	rdfs:label	Title@en-us
WARN	annotation_whitespace	continuant	IAO:0000602	<(forall (x y) (if (and (Continuant x) (exists (t) (continuantPartOfAt y x t))) (Continuant y))) // axiom label in BFO2 CLIF: [009-002] >
WARN	annotation_whitespace	continuant	IAO:0000602	<(forall (x y) (if (and (Continuant x) (exists (t) (hasContinuantPartOfAt y x t))) (Continuant y))) // axiom label in BFO2 CLIF: [126-001] >
WARN	annotation_whitespace	continuant	IAO:0000602	<(forall (x) (if (Continuant x) (Entity x))) // axiom label in BFO2 CLIF: [008-002] >
WARN	annotation_whitespace	continuant	IAO:0000602	<(forall (x) (if (Material Entity x) (exists (t) (and (TemporalRegion t) (existsAt x t))))) // axiom label in BFO2 CLIF: [011-002] >
WARN	annotation_whitespace	occurrent	IAO:0000602	<(forall (x) (if (Occurrent x) (exists (r) (and (SpatioTemporalRegion r) (occupiesSpatioTemporalRegion x r))))) // axiom label in BFO2 CLIF: [108-001] >
WARN	annotation_whitespace	occurrent	IAO:0000602	<(forall (x) (iff (Occurrent x) (and (Entity x) (exists (y) (temporalPartOf y x))))) // axiom label in BFO2 CLIF: [079-001] >
WARN	annotation_whitespace	independent continuant	IAO:0000602	<(forall (x t) (if (IndependentContinuant x) (exists (r) (and (SpatialRegion r) (locatedInAt x r t))))) // axiom label in BFO2 CLIF: [134-001] >
WARN	annotation_whitespace	independent continuant	IAO:0000602	<(forall (x t) (if (and (IndependentContinuant x) (existsAt x t)) (exists (y) (and (Entity y) (specificallyDependsOnAt y x t))))) // axiom label in BFO2 CLIF: [018-002] >
WARN	annotation_whitespace	independent continuant	IAO:0000602	<(iff (IndependentContinuant a) (and (Continuant a) (not (exists (b t) (specificallyDependsOnAt a b t))))) // axiom label in BFO2 CLIF: [017-002] >
WARN	annotation_whitespace	process	IAO:0000602	<(iff (Process a) (and (Occurrent a) (exists (b) (properTemporalPartOf b a)) (exists (c t) (and (MaterialEntity c) (specificallyDependsOnAt a c t))))) // axiom label in BFO2 CLIF: [083-003] >
WARN	annotation_whitespace	disposition	IAO:0000602	<(forall (x t) (if (and (RealizableEntity x) (existsAt x t)) (exists (y) (and (MaterialEntity y) (specificallyDepends x y t))))) // axiom label in BFO2 CLIF: [063-002] >
WARN	annotation_whitespace	disposition	IAO:0000602	<(forall (x) (if (Disposition x) (and (RealizableEntity x) (exists (y) (and (MaterialEntity y) (bearerOfAt x y t)))))) // axiom label in BFO2 CLIF: [062-002] >
WARN	annotation_whitespace	realizable entity	IAO:0000602	<(forall (x t) (if (RealizableEntity x) (exists (y) (and (IndependentContinuant y) (not (SpatialRegion y)) (bearerOfAt y x t))))) // axiom label in BFO2 CLIF: [060-002] >
WARN	annotation_whitespace	realizable entity	IAO:0000602	<(forall (x) (if (RealizableEntity x) (and (SpecificallyDependentContinuant x) (exists (y) (and (IndependentContinuant y) (not (SpatialRegion y)) (inheresIn x y)))))) // axiom label in BFO2 CLIF: [058-002] >
WARN	annotation_whitespace	quality	IAO:0000602	<(forall (x) (if (Quality x) (SpecificallyDependentContinuant x))) // axiom label in BFO2 CLIF: [055-001] >
WARN	annotation_whitespace	quality	IAO:0000602	<(forall (x) (if (exists (t) (and (existsAt x t) (Quality x))) (forall (t_1) (if (existsAt x t_1) (Quality x))))) // axiom label in BFO2 CLIF: [105-001] >
WARN	annotation_whitespace	specifically dependent continuant	IAO:0000602	<(iff (RelationalSpecificallyDependentContinuant a) (and (SpecificallyDependentContinuant a) (forall (t) (exists (b c) (and (not (SpatialRegion b)) (not (SpatialRegion c)) (not (= b c)) (not (exists (d) (and (continuantPartOfAt d b t) (continuantPartOfAt d c t)))) (specificallyDependsOnAt a b t) (specificallyDependsOnAt a c t)))))) // axiom label in BFO2 CLIF: [131-004] >
WARN	annotation_whitespace	specifically dependent continuant	IAO:0000602	<(iff (SpecificallyDependentContinuant a) (and (Continuant a) (forall (t) (if (existsAt a t) (exists (b) (and (IndependentContinuant b) (not (SpatialRegion b)) (specificallyDependsOnAt a b t))))))) // axiom label in BFO2 CLIF: [050-003] >
WARN	annotation_whitespace	role	IAO:0000602	<(forall (x) (if (Role x) (RealizableEntity x))) // axiom label in BFO2 CLIF: [061-001] >
WARN	annotation_whitespace	generically dependent continuant	IAO:0000602	<(iff (GenericallyDependentContinuant a) (and (Continuant a) (exists (b t) (genericallyDependsOnAt a b t)))) // axiom label in BFO2 CLIF: [074-001] >
WARN	annotation_whitespace	function	IAO:0000602	<(forall (x) (if (Function x) (Disposition x))) // axiom label in BFO2 CLIF: [064-001] >
WARN	annotation_whitespace	material entity	IAO:0000602	<(forall (x) (if (MaterialEntity x) (IndependentContinuant x))) // axiom label in BFO2 CLIF: [019-002] >
WARN	annotation_whitespace	material entity	IAO:0000602	<(forall (x) (if (and (Entity x) (exists (y t) (and (MaterialEntity y) (continuantPartOfAt x y t)))) (MaterialEntity x))) // axiom label in BFO2 CLIF: [021-002] >
WARN	annotation_whitespace	material entity	IAO:0000602	<(forall (x) (if (and (Entity x) (exists (y t) (and (MaterialEntity y) (continuantPartOfAt y x t)))) (MaterialEntity x))) // axiom label in BFO2 CLIF: [020-002] >
WARN	annotation_whitespace	datum label	IAO:0000232	<9/22/11 BP: changed the rdfs:label for this class from 'label' to 'datum label' to convey that this class is not intended to cover all kinds of labels (stickers, radiolabels, etc.), and not even all kind of textual labels, but rather the kind of labels occuring in a datum. >
WARN	annotation_whitespace	textual definition	IAO:0000116	<2012-04-05: Barry SmithThe official OBI definition, explaining the meaning of a class or property: 'Shall be Aristotelian, formalized and normalized. Can be augmented with colloquial definitions' is terrible.Can you fix to something like:A statement of necessary and sufficient conditions explaining the meaning of an expression referring to a class or property.Alan RuttenbergYour proposed definition is a reasonable candidate, except that it is very common that necessary and sufficient conditions are not given. Mostly they are necessary, occasionally they are necessary and sufficient or just sufficient. Often they use terms that are not themselves defined and so they effectively can't be evaluated by those criteria. On the specifics of the proposed definition:We don't have definitions of 'meaning' or 'expression' or 'property'. For 'reference' in the intended sense I think we use the term 'denotation'. For 'expression', I think we you mean symbol, or identifier. For 'meaning' it differs for class and property. For class we want documentation that let's the intended reader determine whether an entity is instance of the class, or not. For property we want documentation that let's the intended reader determine, given a pair of potential relata, whether the assertion that the relation holds is true. The 'intended reader' part suggests that we also specify who, we expect, would be able to understand the definition, and also generalizes over human and computer reader to include textual and logical definition. Personally, I am more comfortable weakening definition to documentation, with instructions as to what is desirable. We also have the outstanding issue of how to aim different definitions to different audiences. A clinical audience reading chebi wants a different sort of definition documentation/definition from a chemistry trained audience, and similarly there is a need for a definition that is adequate for an ontologist to work with. @en>
WARN	annotation_whitespace	is_supported_by_data	example of usage	"The relation between the conclusion \""Gene tpbA is involved in EPS production\"" and the data items produced using two sets of organisms, one being a tpbA knockout, the other being tpbA wildtype tested in polysacharide production assays and analyzed using an ANOVA. "
WARN	annotation_whitespace	drawing a conclusion based on data	example of usage	Concluding that a gene is upregulated in a tissue sample based on the band intensity in a western blot.  Concluding that a patient has a infection based on measurement of an elevated body temperature and reported headache. Concluding that there were problems in an investigation because data from PCR and microarray are conflicting. Concluding that 'defects in gene XYZ cause cancer due to improper DNA repair' based on data from experiments in that study that gene XYZ is involved in DNA repair, and the conclusion of a previous study that cancer patients have an increased number of mutations in this gene. 
WARN	annotation_whitespace	categorical label	example of usage	The labels 'positive' vs. 'negative', or 'left handed', 'right handed', 'ambidexterous', or 'strongly binding', 'weakly binding' , 'not binding', or '+++', '++', '+', '-' etc. form scales of categorical labels. 
WARN	annotation_whitespace	device	IAO:0000116	"<2012-12-17 JAO: In common lab usage, there is a distinction made between devices and reagents that is difficult to model. Therefore we have chosen to specifically exclude reagents from the definition of \""device\"", and are enumerating the types of roles that a reagent can perform.2013-6-5 MHB: The following clarifications are outcomes of the May 2013 Philly Workshop. Reagents are distinguished from devices that also participate in scientific techniques by the fact that reagents are chemical or biological in nature and necessarily participate in some chemical interaction or reaction during the realization of their experimental role. By contrast, devices do not participate in such chemical reactions/interactions. Note that there are cases where devices use reagent components during their operation, where the reagent-device distinction is less clear. For example:(1) An HPLC machine is considered a device, but has a column that holds a stationary phase resin as an operational component. This resin qualifies as a device if it participates purely in size exclusion, but bears a reagent role that is realized in the running of a column if it interacts electrostatically or chemically with the evaluant. The container the resin is in (“the column”) considered alone is a device. So the entire column as well as the entire HPLC machine are devices that have a reagent as an operating part.(2) A pH meter is a device, but its electrode component bears a reagent role in virtue of its interacting directly with the evaluant in execution of an assay.(3) A gel running box is a device that has a metallic lead as a component that participates in a chemical reaction with the running buffer when a charge is passed through it. This metallic lead is considered to have a reagent role as a component of this device realized in the running of a gel.In the examples above, a reagent is an operational component of a device, but the device itself does not realize a reagent role (as bearing a reagent role is not transitive across the part_of relation). In this way, the asserted disjointness between a reagent and device holds, as both roles are never realized in the same bearer during execution of an assay. >"
WARN	annotation_whitespace	questionnaire	IAO:0000116	<JT: It plays a role in collecting data that could be fleshed out more; but I'm thinking it is, in itself, an edited document. JZ: based on textual definition of edited document, it can be defined as N&S. I prefer to leave questionnaire as a document now. We can add more restrictions in the future and use that to determine it is an edited document or not. @en>
WARN	annotation_whitespace	Edingburgh handedness inventory	textual definition	The Edinburgh Handedness Inventory is a set of questions used to assess the dominance of a person's right or left hand in everyday activities. @en
WARN	annotation_whitespace	conclusion based on data	IAO:0000116	"In the Philly 2013 workshop, we recognized the limitations of \""conclusion textual entity\"", and we introduced this as more general. The need for the 'textual entity' term going forward is up for future debate. "
WARN	annotation_whitespace	histologic grade according to AJCC 7th edition	example of usage	< G4: Undifferentiated>
WARN	annotation_whitespace	histologic grade according to AJCC 7th edition	example of usage	<G1:Well differentiated >
WARN	annotation_whitespace	histologic grade for ovarian tumor according to a two-tier grading system	textual definition	A histologic grade for ovarian tumor that is from a two-tier histological classification of tumors. 
WARN	annotation_whitespace	Stage 0 (AJCC 7th)	textual definition	A clinical tumor stage group according to AJCC 7th edition indicating a carcinoma in situ (or melanoma in situ for melanoma of the skin or germ cell neoplasia in situ for testicular germ cell tumors) and generally is considered to have no metastatic potential. 
WARN	annotation_whitespace	Stage IIA (FIGO)	textual definition	An International Federation of Gynecology and Obstetrics cervical cancer stage value specification indicating cervical carcinoma invades beyond the uterus, but not to the pelvic wall or to the lower third of the vagina without parametrial invasion. 
WARN	annotation_whitespace	Stage IIA1 (FIGO)	textual definition	An International Federation of Gynecology and Obstetrics cervical cancer stage value specification indicating cervical carcinoma invades beyond the uterus, but not to the pelvic wall or to the lower third of the vagina without parametrial invasion and clinically visible lesion <4.0 cm in greatest dimension. 
WARN	annotation_whitespace	Stage IIA2 (FIGO)	textual definition	An International Federation of Gynecology and Obstetrics cervical cancer stage value specification indicating cervical carcinoma invades beyond the uterus, but not to the pelvic wall or to the lower third of the vagina without parametrial invasion and clinically visible lesion >4.0 cm in greatest dimension. 
WARN	annotation_whitespace	Stage IIB (FIGO)	textual definition	An International Federation of Gynecology and Obstetrics cervical cancer stage value specification indicating cervical carcinoma invades beyond the uterus, but not to the pelvic wall or to the lower third of the vagina with obvious parametrial invasion. 
WARN	annotation_whitespace	ionizing radiation energy	textual definition	The kinetic energy carried by a particle or photon of ionizing radiation. 
WARN	annotation_whitespace	non-irradiated	textual definition	An organism or material entity kept unexposed to radiation, for purposes of comparison to a similar organism or material entity that has been exposed to radiation 
WARN	annotation_whitespace	irradiation protocol	textual definition	A protocol for administering radiation to a sample 
WARN	annotation_whitespace	biodosimetry	textual definition	Use of a biological response as an indicator of a dose of an effective agent (e.g., the extent of decline in peripheral blood lymphocytes of humans exposed to ionizing radiation can be used as an indicator of the absorbed dose to the whole body from that 
WARN	annotation_whitespace	delta ray	textual definition	Highly energetic electrons produced during inelastic collisions between ionizing radiation and atomic electrons. In a small proportion of collisions, the ejected electron receives a considerable amount of energy (i.e., >1,000 eV), allowing it to travel a 
WARN	annotation_whitespace	quality factor	textual definition	Dimensionless factor developed for purposes of radiation protection and assessing health risks in general terms that accounts for the relative biological effectiveness of different radiations in producing stochastic effects and is used to relate absorbed 
WARN	annotation_whitespace	relative biological effectiveness	example of usage	Neutrons have been found to have a higher RBE than electrons. 
WARN	annotation_whitespace	spatially disjoint from	IAO:0000116	There are two ways to encode this as a shortcut relation. The other possibility to use an annotation assertion between two classes, and expand this to a disjointness axiom. @en
WARN	annotation_whitespace	capable of	textual definition	A relation between a material entity (such as a cell) and a process, in which the material entity has the ability to carry out the process. 
WARN	annotation_whitespace	siemens	has_exact_synonym	mho 
WARN	annotation_whitespace	electric field strength unit	has_exact_synonym	E-field strength 
WARN	annotation_whitespace	Title	Description	"
        Typically, a Title will be a name by which the resource is
         formally known.
    @en-us"
WARN	duplicate_exact_synonym	Stage IVB (AJCC 7th)	alternative term	Stage IVB
WARN	duplicate_exact_synonym	Stage IVB (FIGO)	alternative term	Stage IVB
WARN	duplicate_exact_synonym	Stage IVA (AJCC 7th)	alternative term	Stage IVA
WARN	duplicate_exact_synonym	Stage IVA (FIGO)	alternative term	Stage IVA
WARN	duplicate_exact_synonym	Stage IIIB (AJCC 7th)	alternative term	Stage IIIB
WARN	duplicate_exact_synonym	Stage IIIB (FIGO)	alternative term	Stage IIIB
WARN	duplicate_exact_synonym	Stage IIIA (AJCC 7th)	alternative term	Stage IIIA
WARN	duplicate_exact_synonym	Stage IIIA (FIGO)	alternative term	Stage IIIA
WARN	duplicate_exact_synonym	Stage IIB (AJCC 7th)	alternative term	Stage IIB
WARN	duplicate_exact_synonym	Stage IIB (FIGO)	alternative term	Stage IIB
WARN	duplicate_exact_synonym	Stage IIA (AJCC 7th)	alternative term	Stage IIA
WARN	duplicate_exact_synonym	Stage IIA (FIGO)	alternative term	Stage IIA
WARN	duplicate_exact_synonym	pathologic lymph node stage for colon and rectum according to AJCC 7th edition	alternative term	<pN: Pathologic spread colon lymph nodes (AJCC 7th Edition)>
WARN	duplicate_exact_synonym	pathologic lymph node stage for lung according to AJCC 7th edition	alternative term	<pN: Pathologic spread colon lymph nodes (AJCC 7th Edition)>
WARN	duplicate_exact_synonym	mass volume percentage	alternative term	percent vol per vol
WARN	duplicate_exact_synonym	volume percentage	alternative term	percent vol per vol
WARN	duplicate_exact_synonym	ionizing radiation	has_exact_synonym	ionising radiation
WARN	duplicate_exact_synonym	ionizing radiation	has_exact_synonym	ionising radiation
WARN	duplicate_exact_synonym	G4: Undifferentiated	alternative term	G4
WARN	duplicate_exact_synonym	G4 (WHO)	alternative term	G4
WARN	duplicate_exact_synonym	G3: Poorly differentiated	alternative term	G3
WARN	duplicate_exact_synonym	G3 (WHO)	alternative term	G3
WARN	duplicate_exact_synonym	G2: Moderately differentiated	alternative term	G2
WARN	duplicate_exact_synonym	G2 (WHO)	alternative term	G2
WARN	duplicate_exact_synonym	G1: Well differentiated	alternative term	G1
WARN	duplicate_exact_synonym	G1 (WHO)	alternative term	G1
WARN	duplicate_label_synonym	ocean	has_exact_synonym	ocean
WARN	duplicate_label_synonym	sea	has_exact_synonym	sea
WARN	duplicate_label_synonym	depression	oboInOwl:hasRelatedSynonym	depression
WARN	missing_definition	fiat object part	textual definition	
WARN	missing_definition	site	textual definition	
WARN	missing_definition	object	textual definition	
WARN	missing_definition	has participant	textual definition	
WARN	missing_definition	immaterial entity	textual definition	
WARN	missing_definition	anatomical entity	textual definition	
WARN	missing_definition	biological entity	textual definition	
WARN	missing_definition	gas molecular entity	textual definition	
WARN	missing_definition	electron donor	textual definition	
WARN	missing_definition	water	textual definition	
WARN	missing_definition	dioxygen	textual definition	
WARN	missing_definition	carbon dioxide	textual definition	
WARN	missing_definition	donor	textual definition	
WARN	missing_definition	dinitrogen	textual definition	
WARN	missing_definition	carbon oxide	textual definition	
WARN	missing_definition	chloride salt	textual definition	
WARN	missing_definition	chlorine molecular entity	textual definition	
WARN	missing_definition	molecular entity	textual definition	
WARN	missing_definition	chemical entity	textual definition	
WARN	missing_definition	biological role	textual definition	
WARN	missing_definition	halogen molecular entity	textual definition	
WARN	missing_definition	hydroxides	textual definition	
WARN	missing_definition	inorganic molecular entity	textual definition	
WARN	missing_definition	inorganic salt	textual definition	
WARN	missing_definition	salt	textual definition	
WARN	missing_definition	elemental molecule	textual definition	
WARN	missing_definition	molecule	textual definition	
WARN	missing_definition	organic oxide	textual definition	
WARN	missing_definition	oxide	textual definition	
WARN	missing_definition	oxygen molecular entity	textual definition	
WARN	missing_definition	sodium chloride	textual definition	
WARN	missing_definition	sodium molecular entity	textual definition	
WARN	missing_definition	sodium salt	textual definition	
WARN	missing_definition	inorganic hydride	textual definition	
WARN	missing_definition	atomic nucleus	textual definition	
WARN	missing_definition	elemental molecular entity	textual definition	
WARN	missing_definition	elemental oxygen	textual definition	
WARN	missing_definition	diatomic oxygen	textual definition	
WARN	missing_definition	diatomic nitrogen	textual definition	
WARN	missing_definition	elemental nitrogen	textual definition	
WARN	missing_definition	nutrient	textual definition	
WARN	missing_definition	heteroorganic entity	textual definition	
WARN	missing_definition	alkali metal molecular entity	textual definition	
WARN	missing_definition	pnictogen molecular entity	textual definition	
WARN	missing_definition	chalcogen molecular entity	textual definition	
WARN	missing_definition	elemental pnictogen	textual definition	
WARN	missing_definition	metal atom	textual definition	
WARN	missing_definition	main group molecular entity	textual definition	
WARN	missing_definition	carbon group molecular entity	textual definition	
WARN	missing_definition	noble gas molecular entity	textual definition	
WARN	missing_definition	hydrogen molecular entity	textual definition	
WARN	missing_definition	s-block molecular entity	textual definition	
WARN	missing_definition	p-block molecular entity	textual definition	
WARN	missing_definition	helium molecular entity	textual definition	
WARN	missing_definition	hydrides	textual definition	
WARN	missing_definition	oxygen hydride	textual definition	
WARN	missing_definition	biomacromolecule	textual definition	
WARN	missing_definition	macromolecule	textual definition	
WARN	missing_definition	halide salt	textual definition	
WARN	missing_definition	alkali metal salt	textual definition	
WARN	missing_definition	inorganic chloride	textual definition	
WARN	missing_definition	subatomic particle	textual definition	
WARN	missing_definition	nuclear particle	textual definition	
WARN	missing_definition	polyatomic entity	textual definition	
WARN	missing_definition	chalcogen hydride	textual definition	
WARN	missing_definition	argon molecular entity	textual definition	
WARN	missing_definition	organochalcogen compound	textual definition	
WARN	missing_definition	organooxygen compound	textual definition	
WARN	missing_definition	mononuclear parent hydride	textual definition	
WARN	missing_definition	heteroatomic molecular entity	textual definition	
WARN	missing_definition	halide	textual definition	
WARN	missing_definition	inorganic sodium salt	textual definition	
WARN	missing_definition	mineral	textual definition	
WARN	missing_definition	organic molecular entity	textual definition	
WARN	missing_definition	role	textual definition	
WARN	missing_definition	chemical role	textual definition	
WARN	missing_definition	nitrogen molecular entity	textual definition	
WARN	missing_definition	physiological role	textual definition	
WARN	missing_definition	inorganic hydroxy compound	textual definition	
WARN	missing_definition	chemical substance	textual definition	
WARN	missing_definition	one-carbon compound	textual definition	
WARN	missing_definition	organic molecule	textual definition	
WARN	missing_definition	greenhouse gas	textual definition	
WARN	missing_definition	food component	textual definition	
WARN	missing_definition	geographic feature	textual definition	
WARN	missing_definition	body of liquid	textual definition	
WARN	missing_definition	mass fluid flow	textual definition	
WARN	missing_definition	aquatic ecosystem	textual definition	
WARN	missing_definition	marine ecosystem	textual definition	
WARN	missing_definition	molecular_function	textual definition	
WARN	missing_definition	catalytic activity	textual definition	
WARN	missing_definition	kinase activity	textual definition	
WARN	missing_definition	transferase activity	textual definition	
WARN	missing_definition	transferase activity, transferring phosphorus-containing groups	textual definition	
WARN	missing_definition	has measurement value	textual definition	
WARN	missing_definition	has measurement unit label	textual definition	
WARN	missing_definition	root	textual definition	
WARN	missing_definition	Viruses	textual definition	
WARN	missing_definition	Teleostomi	textual definition	
WARN	missing_definition	Euteleostomi	textual definition	
WARN	missing_definition	cellular organisms	textual definition	
WARN	missing_definition	Dipnotetrapodomorpha	textual definition	
WARN	missing_definition	Boreoeutheria	textual definition	
WARN	missing_definition	Bacteria	textual definition	
WARN	missing_definition	Homininae	textual definition	
WARN	missing_definition	Archaea	textual definition	
WARN	missing_definition	Eukaryota	textual definition	
WARN	missing_definition	Euarchontoglires	textual definition	
WARN	missing_definition	Simiiformes	textual definition	
WARN	missing_definition	Hominoidea	textual definition	
WARN	missing_definition	Tetrapoda	textual definition	
WARN	missing_definition	Amniota	textual definition	
WARN	missing_definition	Theria <Mammalia>	textual definition	
WARN	missing_definition	Viridiplantae	textual definition	
WARN	missing_definition	Opisthokonta	textual definition	
WARN	missing_definition	Metazoa	textual definition	
WARN	missing_definition	Bilateria	textual definition	
WARN	missing_definition	Deuterostomia	textual definition	
WARN	missing_definition	Haplorrhini	textual definition	
WARN	missing_definition	Mammalia	textual definition	
WARN	missing_definition	Eumetazoa	textual definition	
WARN	missing_definition	Chordata	textual definition	
WARN	missing_definition	Vertebrata <Metazoa>	textual definition	
WARN	missing_definition	Gnathostomata <vertebrate>	textual definition	
WARN	missing_definition	Sarcopterygii	textual definition	
WARN	missing_definition	Craniata <chordata>	textual definition	
WARN	missing_definition	Eutheria	textual definition	
WARN	missing_definition	Primates	textual definition	
WARN	missing_definition	Catarrhini	textual definition	
WARN	missing_definition	Hominidae	textual definition	
WARN	missing_definition	Homo	textual definition	
WARN	missing_definition	Homo sapiens	textual definition	
WARN	missing_definition	qualitative	textual definition	
WARN	missing_definition	sloped downward	textual definition	
WARN	missing_definition	radionuclide	textual definition	
WARN	missing_definition	actinide	textual definition	
WARN	missing_definition	actinium	textual definition	
WARN	missing_definition	americium	textual definition	
WARN	missing_definition	californium	textual definition	
WARN	missing_definition	neptunium	textual definition	
WARN	missing_definition	plutonium	textual definition	
WARN	missing_definition	thorium	textual definition	
WARN	missing_definition	uranium	textual definition	
WARN	missing_definition	radioprotectant	textual definition	
WARN	missing_definition	radionuclide chelator	textual definition	
WARN	missing_definition	co-carcinogen	textual definition	
WARN	missing_definition	radiation response modifier	textual definition	
WARN	missing_definition	peptide radiation response modifier	textual definition	
WARN	missing_definition	small molecule radiation response modifier	textual definition	
WARN	missing_definition	nuclear industry worker	textual definition	
WARN	missing_definition	astronaut	textual definition	
WARN	missing_definition	military	textual definition	
WARN	missing_definition	medical professional	textual definition	
WARN	missing_definition	dentist	textual definition	
WARN	missing_definition	radiologist	textual definition	
WARN	missing_definition	radiobiology study type	textual definition	
WARN	missing_definition	epidemiological study	textual definition	
WARN	missing_definition	environmental study	textual definition	
WARN	missing_definition	lifespan study	textual definition	
WARN	missing_definition	carcinogenesis study	textual definition	
WARN	missing_definition	tissue damage study	textual definition	
WARN	missing_definition	dna damage and repair study	textual definition	
WARN	missing_definition	physiological study	textual definition	
WARN	missing_definition	anatomical study	textual definition	
WARN	missing_definition	external exposure study	textual definition	
WARN	missing_definition	internal contamination study	textual definition	
WARN	missing_definition	mixed exposure route study	textual definition	
WARN	missing_definition	acute external exposure study	textual definition	
WARN	missing_definition	chronic external exposure study	textual definition	
WARN	missing_definition	chronic internal contamination study	textual definition	
WARN	missing_definition	acute internal contamination study	textual definition	
WARN	missing_definition	acute mixed exposure route study	textual definition	
WARN	missing_definition	chronic mixed exposure route study	textual definition	
WARN	missing_definition	gene expression study	textual definition	
WARN	missing_definition	proteomics study	textual definition	
WARN	missing_definition	marker discovery study	textual definition	
WARN	missing_definition	therapeutics study	textual definition	
WARN	missing_definition	survival study	textual definition	
WARN	missing_definition	metabolomics study	textual definition	
WARN	missing_definition	nuclear accident study	textual definition	
WARN	missing_definition	toxicity study	textual definition	
WARN	missing_definition	endocrine study	textual definition	
WARN	missing_definition	offspring study	textual definition	
WARN	missing_definition	biokinetics study	textual definition	
WARN	missing_definition	occupational role	textual definition	
WARN	missing_definition	risk estimate	textual definition	
WARN	missing_definition	lifetime risk estimate	textual definition	
WARN	missing_definition	biological process	textual definition	
WARN	missing_definition	cellular process	textual definition	
WARN	missing_definition	has component activity	textual definition	
WARN	missing_definition	directly regulated by	textual definition	
WARN	missing_definition	during which ends	textual definition	
WARN	missing_definition	ends after	textual definition	
WARN	missing_definition	immediately preceded by	textual definition	
WARN	missing_definition	immediately precedes	textual definition	
WARN	missing_definition	temporally related to	textual definition	
WARN	missing_definition	results in formation of	textual definition	
WARN	missing_definition	causally upstream of, positive effect	textual definition	
WARN	missing_definition	causally upstream of, negative effect	textual definition	
WARN	missing_definition	enables	textual definition	
WARN	missing_definition	formed as result of	textual definition	
WARN	missing_definition	immediately causally downstream of	textual definition	
WARN	missing_definition	phosphorylates	textual definition	
WARN	missing_definition	helper property (not for use in curation)	textual definition	
WARN	missing_definition	is kinase activity	textual definition	
WARN	missing_definition	depends on	textual definition	
WARN	missing_definition	causal relation between entities	textual definition	
WARN	missing_definition	causally influenced by	textual definition	
WARN	missing_definition	interaction relation helper property	textual definition	
WARN	missing_definition	molecular interaction relation helper property	textual definition	
WARN	missing_definition	acts upstream of or within, positive effect	textual definition	
WARN	missing_definition	acts upstream of or within, negative effect	textual definition	
WARN	missing_definition	causally upstream of or within, negative effect	textual definition	
WARN	missing_definition	causally upstream of or within, positive effect	textual definition	
WARN	missing_definition	unit	textual definition	
WARN	missing_definition	electric current unit	textual definition	
WARN	missing_definition	temperature unit	textual definition	
WARN	missing_definition	substance unit	textual definition	
WARN	missing_definition	luminous intensity unit	textual definition	
WARN	missing_definition	base unit	textual definition	
WARN	missing_definition	prefix	textual definition	
WARN	missing_definition	area unit	textual definition	
WARN	missing_definition	acceleration unit	textual definition	
WARN	missing_definition	angular velocity unit	textual definition	
WARN	missing_definition	angular acceleration unit	textual definition	
WARN	missing_definition	concentration unit	textual definition	
WARN	missing_definition	mass density unit	textual definition	
WARN	missing_definition	luminance unit	textual definition	
WARN	missing_definition	area density unit	textual definition	
WARN	missing_definition	molar mass unit	textual definition	
WARN	missing_definition	molar volume unit	textual definition	
WARN	missing_definition	momentum unit	textual definition	
WARN	missing_definition	rotational frequency unit	textual definition	
WARN	missing_definition	specific volume unit	textual definition	
WARN	missing_definition	speed/velocity unit	textual definition	
WARN	missing_definition	unit of molarity	textual definition	
WARN	missing_definition	unit of molality	textual definition	
WARN	missing_definition	unit of normality	textual definition	
WARN	missing_definition	volume unit	textual definition	
WARN	missing_definition	frequency unit	textual definition	
WARN	missing_definition	force unit	textual definition	
WARN	missing_definition	pressure unit	textual definition	
WARN	missing_definition	energy unit	textual definition	
WARN	missing_definition	power unit	textual definition	
WARN	missing_definition	illuminance unit	textual definition	
WARN	missing_definition	luminous flux unit	textual definition	
