Level	Rule Name	Subject	Property	Value
WARN	duplicate_exact_synonym	Stage IVA (AJCC 7th)	alternative term	Stage IVA
WARN	duplicate_exact_synonym	Stage IVA (FIGO)	alternative term	Stage IVA
WARN	duplicate_exact_synonym	Stage IIIB (AJCC 7th)	alternative term	Stage IIIB
WARN	duplicate_exact_synonym	Stage IIIB (FIGO)	alternative term	Stage IIIB
WARN	duplicate_exact_synonym	Stage IIIA (AJCC 7th)	alternative term	Stage IIIA
WARN	duplicate_exact_synonym	Stage IIIA (FIGO)	alternative term	Stage IIIA
WARN	duplicate_exact_synonym	Stage IIB (AJCC 7th)	alternative term	Stage IIB
WARN	duplicate_exact_synonym	Stage IIB (FIGO)	alternative term	Stage IIB
WARN	duplicate_exact_synonym	Stage IIA (AJCC 7th)	alternative term	Stage IIA
WARN	duplicate_exact_synonym	Stage IIA (FIGO)	alternative term	Stage IIA
WARN	duplicate_exact_synonym	pathologic lymph node stage for colon and rectum according to AJCC 7th edition	alternative term	<pN: Pathologic spread colon lymph nodes (AJCC 7th Edition)>
WARN	duplicate_exact_synonym	pathologic lymph node stage for lung according to AJCC 7th edition	alternative term	<pN: Pathologic spread colon lymph nodes (AJCC 7th Edition)>
WARN	duplicate_exact_synonym	mass volume percentage	alternative term	percent vol per vol
WARN	duplicate_exact_synonym	volume percentage	alternative term	percent vol per vol
WARN	duplicate_exact_synonym	ionizing radiation	has_exact_synonym	ionising radiation
WARN	duplicate_exact_synonym	ionizing radiation	has_exact_synonym	ionising radiation
WARN	duplicate_exact_synonym	G4: Undifferentiated	alternative term	G4
WARN	duplicate_exact_synonym	G4 (WHO)	alternative term	G4
WARN	duplicate_exact_synonym	G3: Poorly differentiated	alternative term	G3
WARN	duplicate_exact_synonym	G3 (WHO)	alternative term	G3
WARN	duplicate_exact_synonym	G2: Moderately differentiated	alternative term	G2
WARN	duplicate_exact_synonym	G2 (WHO)	alternative term	G2
WARN	duplicate_exact_synonym	G1: Well differentiated	alternative term	G1
WARN	duplicate_exact_synonym	G1 (WHO)	alternative term	G1
WARN	duplicate_label_synonym	lymphoid leukemia	has_exact_synonym	lymphoid leukemia
WARN	duplicate_label_synonym	ocean	has_exact_synonym	ocean
WARN	duplicate_label_synonym	sea	has_exact_synonym	sea
WARN	duplicate_label_synonym	depression	oboInOwl:hasRelatedSynonym	depression
WARN	duplicate_label_synonym	organism substance	has_exact_synonym	organism substance
WARN	duplicate_label_synonym	respiratory system	has_exact_synonym	respiratory system
WARN	duplicate_label_synonym	musculature	has_exact_synonym	musculature
WARN	duplicate_label_synonym	uvea	has_exact_synonym	uvea
WARN	duplicate_label_synonym	optic choroid	oboInOwl:hasRelatedSynonym	optic choroid
WARN	duplicate_label_synonym	rhombomere	has_exact_synonym	rhombomere
WARN	duplicate_label_synonym	gray matter	has_exact_synonym	gray matter
WARN	duplicate_label_synonym	artery smooth muscle tissue	has_exact_synonym	artery smooth muscle tissue
WARN	duplicate_label_synonym	gray matter of spinal cord	has_exact_synonym	gray matter of spinal cord
WARN	duplicate_label_synonym	cartilage tissue	has_exact_synonym	cartilage tissue
WARN	duplicate_label_synonym	iris epithelium	has_exact_synonym	iris epithelium
WARN	duplicate_label_synonym	periderm	oboInOwl:hasRelatedSynonym	periderm
WARN	duplicate_label_synonym	gland of digestive tract	has_exact_synonym	gland of digestive tract
WARN	duplicate_label_synonym	facial bone	has_exact_synonym	facial bone
WARN	duplicate_label_synonym	mouth mucosa	has_exact_synonym	mouth mucosa
WARN	duplicate_label_synonym	mesencephalic neural crest	has_exact_synonym	mesencephalic neural crest
WARN	duplicate_label_synonym	germinal neuroepithelium	has_exact_synonym	germinal neuroepithelium
WARN	duplicate_label_synonym	primary heart field	has_exact_synonym	primary heart field
WARN	duplicate_label_synonym	cardiac vein	has_exact_synonym	cardiac vein
WARN	duplicate_label_synonym	anterior limiting lamina of cornea	has_exact_synonym	anterior limiting lamina of cornea
WARN	duplicate_label_synonym	neuromere	has_exact_synonym	neuromere
WARN	duplicate_label_synonym	primitive heart tube	has_exact_synonym	primitive heart tube
WARN	duplicate_label_synonym	head mesenchyme from mesoderm	has_exact_synonym	head mesenchyme from mesoderm
WARN	duplicate_label_synonym	lumen of digestive tract	has_exact_synonym	lumen of digestive tract
WARN	duplicate_label_synonym	anatomical junction	has_exact_synonym	anatomical junction
WARN	duplicate_label_synonym	perichordal bone	oboInOwl:hasRelatedSynonym	perichordal bone
WARN	duplicate_label_synonym	ciliary processes	has_exact_synonym	ciliary processes
WARN	duplicate_label_synonym	facial skeleton	has_exact_synonym	facial skeleton
WARN	duplicate_label_synonym	hematopoietic tissue	has_exact_synonym	hematopoietic tissue
WARN	duplicate_label_synonym	foramen of skull	has_exact_synonym	foramen of skull
WARN	duplicate_label_synonym	arterial blood	has_exact_synonym	arterial blood
WARN	duplicate_label_synonym	venous blood	has_exact_synonym	venous blood
WARN	duplicate_label_synonym	thoracic skeleton	has_exact_synonym	thoracic skeleton
WARN	missing_definition	fiat object part	textual definition	
WARN	missing_definition	object aggregate	textual definition	
WARN	missing_definition	site	textual definition	
WARN	missing_definition	object	textual definition	
WARN	missing_definition	has participant	textual definition	
WARN	missing_definition	immaterial entity	textual definition	
WARN	missing_definition	anatomical entity	textual definition	
WARN	missing_definition	biological entity	textual definition	
WARN	missing_definition	gas molecular entity	textual definition	
WARN	missing_definition	electron donor	textual definition	
WARN	missing_definition	water	textual definition	
WARN	missing_definition	dioxygen	textual definition	
WARN	missing_definition	carbon dioxide	textual definition	
WARN	missing_definition	donor	textual definition	
WARN	missing_definition	dinitrogen	textual definition	
WARN	missing_definition	carbon oxide	textual definition	
WARN	missing_definition	chloride salt	textual definition	
WARN	missing_definition	chlorine molecular entity	textual definition	
WARN	missing_definition	molecular entity	textual definition	
WARN	missing_definition	chemical entity	textual definition	
WARN	missing_definition	biological role	textual definition	
WARN	missing_definition	halogen molecular entity	textual definition	
WARN	missing_definition	hydroxides	textual definition	
WARN	missing_definition	inorganic molecular entity	textual definition	
WARN	missing_definition	inorganic salt	textual definition	
WARN	missing_definition	salt	textual definition	
WARN	missing_definition	elemental molecule	textual definition	
WARN	missing_definition	molecule	textual definition	
WARN	missing_definition	organic oxide	textual definition	
WARN	missing_definition	oxide	textual definition	
WARN	missing_definition	oxygen molecular entity	textual definition	
WARN	missing_definition	sodium chloride	textual definition	
WARN	missing_definition	sodium molecular entity	textual definition	
WARN	missing_definition	sodium salt	textual definition	
WARN	missing_definition	inorganic hydride	textual definition	
WARN	missing_definition	atomic nucleus	textual definition	
WARN	missing_definition	elemental molecular entity	textual definition	
WARN	missing_definition	elemental oxygen	textual definition	
WARN	missing_definition	diatomic oxygen	textual definition	
WARN	missing_definition	diatomic nitrogen	textual definition	
WARN	missing_definition	elemental nitrogen	textual definition	
WARN	missing_definition	nutrient	textual definition	
WARN	missing_definition	heteroorganic entity	textual definition	
WARN	missing_definition	alkali metal molecular entity	textual definition	
WARN	missing_definition	pnictogen molecular entity	textual definition	
WARN	missing_definition	chalcogen molecular entity	textual definition	
WARN	missing_definition	elemental pnictogen	textual definition	
WARN	missing_definition	metal atom	textual definition	
WARN	missing_definition	main group molecular entity	textual definition	
WARN	missing_definition	carbon group molecular entity	textual definition	
WARN	missing_definition	noble gas molecular entity	textual definition	
WARN	missing_definition	hydrogen molecular entity	textual definition	
WARN	missing_definition	s-block molecular entity	textual definition	
WARN	missing_definition	p-block molecular entity	textual definition	
WARN	missing_definition	helium molecular entity	textual definition	
WARN	missing_definition	hydrides	textual definition	
WARN	missing_definition	oxygen hydride	textual definition	
WARN	missing_definition	biomacromolecule	textual definition	
WARN	missing_definition	macromolecule	textual definition	
WARN	missing_definition	halide salt	textual definition	
WARN	missing_definition	alkali metal salt	textual definition	
WARN	missing_definition	inorganic chloride	textual definition	
WARN	missing_definition	subatomic particle	textual definition	
WARN	missing_definition	nuclear particle	textual definition	
WARN	missing_definition	polyatomic entity	textual definition	
WARN	missing_definition	chalcogen hydride	textual definition	
WARN	missing_definition	argon molecular entity	textual definition	
WARN	missing_definition	organochalcogen compound	textual definition	
WARN	missing_definition	organooxygen compound	textual definition	
WARN	missing_definition	mononuclear parent hydride	textual definition	
WARN	missing_definition	heteroatomic molecular entity	textual definition	
WARN	missing_definition	halide	textual definition	
WARN	missing_definition	inorganic sodium salt	textual definition	
WARN	missing_definition	mineral	textual definition	
WARN	missing_definition	organic molecular entity	textual definition	
WARN	missing_definition	role	textual definition	
WARN	missing_definition	chemical role	textual definition	
WARN	missing_definition	nitrogen molecular entity	textual definition	
WARN	missing_definition	physiological role	textual definition	
WARN	missing_definition	inorganic hydroxy compound	textual definition	
WARN	missing_definition	chemical substance	textual definition	
WARN	missing_definition	one-carbon compound	textual definition	
WARN	missing_definition	organic molecule	textual definition	
WARN	missing_definition	greenhouse gas	textual definition	
WARN	missing_definition	food component	textual definition	
WARN	missing_definition	quality	textual definition	
WARN	missing_definition	mass	textual definition	
WARN	missing_definition	charge	textual definition	
WARN	missing_definition	material entity	textual definition	
WARN	missing_definition	subatomic particle	textual definition	
WARN	missing_definition	atomic nucleus	textual definition	
WARN	missing_definition	characteristic of	textual definition	
WARN	missing_definition	quality of	textual definition	
WARN	missing_definition	has quality	textual definition	
WARN	missing_definition	monoatomic ion	textual definition	
WARN	missing_definition	uncharged atom	textual definition	
WARN	missing_definition	has part	textual definition	
WARN	missing_definition	part of	textual definition	
WARN	missing_definition	characteristic	textual definition	
WARN	missing_definition	has characteristic	textual definition	
WARN	missing_definition	has number of atomic nuclei	textual definition	
WARN	missing_definition	atherosclerosis	textual definition	
WARN	missing_definition	iris disease	textual definition	
WARN	missing_definition	liver disease	textual definition	
WARN	missing_definition	bone marrow disease	textual definition	
WARN	missing_definition	cornea cancer	textual definition	
WARN	missing_definition	geographic feature	textual definition	
WARN	missing_definition	body of liquid	textual definition	
WARN	missing_definition	mass fluid flow	textual definition	
WARN	missing_definition	aquatic ecosystem	textual definition	
WARN	missing_definition	marine ecosystem	textual definition	
WARN	missing_definition	molecular_function	textual definition	
WARN	missing_definition	catalytic activity	textual definition	
WARN	missing_definition	kinase activity	textual definition	
WARN	missing_definition	transferase activity	textual definition	
WARN	missing_definition	transferase activity, transferring phosphorus-containing groups	textual definition	
WARN	missing_definition	has measurement value	textual definition	
WARN	missing_definition	has measurement unit label	textual definition	
WARN	missing_definition	root	textual definition	
WARN	missing_definition	Viruses	textual definition	
WARN	missing_definition	Teleostomi	textual definition	
WARN	missing_definition	Euteleostomi	textual definition	
WARN	missing_definition	cellular organisms	textual definition	
WARN	missing_definition	Dipnotetrapodomorpha	textual definition	
WARN	missing_definition	Boreoeutheria	textual definition	
WARN	missing_definition	Bacteria	textual definition	
WARN	missing_definition	Homininae	textual definition	
WARN	missing_definition	Archaea	textual definition	
WARN	missing_definition	Eukaryota	textual definition	
WARN	missing_definition	Euarchontoglires	textual definition	
WARN	missing_definition	Simiiformes	textual definition	
WARN	missing_definition	Hominoidea	textual definition	
WARN	missing_definition	Tetrapoda	textual definition	
WARN	missing_definition	Amniota	textual definition	
WARN	missing_definition	Theria <mammals>	textual definition	
WARN	missing_definition	Viridiplantae	textual definition	
WARN	missing_definition	Opisthokonta	textual definition	
WARN	missing_definition	Metazoa	textual definition	
WARN	missing_definition	Bilateria	textual definition	
WARN	missing_definition	Deuterostomia	textual definition	
WARN	missing_definition	Haplorrhini	textual definition	
WARN	missing_definition	Mammalia	textual definition	
WARN	missing_definition	Eumetazoa	textual definition	
WARN	missing_definition	Chordata	textual definition	
WARN	missing_definition	Vertebrata <vertebrates>	textual definition	
WARN	missing_definition	Gnathostomata <vertebrates>	textual definition	
WARN	missing_definition	Sarcopterygii	textual definition	
WARN	missing_definition	Craniata <chordates>	textual definition	
WARN	missing_definition	Eutheria	textual definition	
WARN	missing_definition	Primates	textual definition	
WARN	missing_definition	Catarrhini	textual definition	
WARN	missing_definition	Hominidae	textual definition	
WARN	missing_definition	Homo	textual definition	
WARN	missing_definition	Homo sapiens	textual definition	
WARN	missing_definition	qualitative	textual definition	
WARN	missing_definition	sloped downward	textual definition	
WARN	missing_definition	radionuclide	textual definition	
WARN	missing_definition	actinide	textual definition	
WARN	missing_definition	actinium	textual definition	
WARN	missing_definition	americium	textual definition	
WARN	missing_definition	californium	textual definition	
WARN	missing_definition	neptunium	textual definition	
WARN	missing_definition	plutonium	textual definition	
WARN	missing_definition	thorium	textual definition	
WARN	missing_definition	uranium	textual definition	
WARN	missing_definition	radioprotectant	textual definition	
WARN	missing_definition	radionuclide chelator	textual definition	
WARN	missing_definition	co-carcinogen	textual definition	
WARN	missing_definition	radiation response modifier	textual definition	
WARN	missing_definition	peptide radiation response modifier	textual definition	
WARN	missing_definition	small molecule radiation response modifier	textual definition	
WARN	missing_definition	nuclear industry worker	textual definition	
WARN	missing_definition	astronaut	textual definition	
WARN	missing_definition	military	textual definition	
WARN	missing_definition	medical professional	textual definition	
WARN	missing_definition	dentist	textual definition	
WARN	missing_definition	radiologist	textual definition	
WARN	missing_definition	radiobiology study type	textual definition	
WARN	missing_definition	epidemiological study	textual definition	
WARN	missing_definition	environmental study	textual definition	
WARN	missing_definition	lifespan study	textual definition	
WARN	missing_definition	carcinogenesis study	textual definition	
WARN	missing_definition	tissue damage study	textual definition	
WARN	missing_definition	dna damage and repair study	textual definition	
WARN	missing_definition	physiological study	textual definition	
WARN	missing_definition	anatomical study	textual definition	
WARN	missing_definition	external exposure study	textual definition	
WARN	missing_definition	internal contamination study	textual definition	
WARN	missing_definition	mixed exposure route study	textual definition	
WARN	missing_definition	acute external exposure study	textual definition	
WARN	missing_definition	chronic external exposure study	textual definition	
WARN	missing_definition	chronic internal contamination study	textual definition	
WARN	missing_definition	acute internal contamination study	textual definition	
WARN	missing_definition	acute mixed exposure route study	textual definition	
WARN	missing_definition	chronic mixed exposure route study	textual definition	
WARN	missing_definition	gene expression study	textual definition	
WARN	missing_definition	proteomics study	textual definition	
WARN	missing_definition	marker discovery study	textual definition	
WARN	missing_definition	therapeutics study	textual definition	
WARN	missing_definition	survival study	textual definition	
WARN	missing_definition	metabolomics study	textual definition	
WARN	missing_definition	nuclear accident study	textual definition	
WARN	missing_definition	toxicity study	textual definition	
WARN	missing_definition	endocrine study	textual definition	
WARN	missing_definition	offspring study	textual definition	
WARN	missing_definition	biokinetics study	textual definition	
WARN	missing_definition	occupational role	textual definition	
WARN	missing_definition	risk estimate	textual definition	
WARN	missing_definition	lifetime risk estimate	textual definition	
WARN	missing_definition	biological process	textual definition	
WARN	missing_definition	cellular process	textual definition	
WARN	missing_definition	mass number	textual definition	
WARN	missing_definition	location_of	textual definition	
WARN	missing_definition	contains	textual definition	
WARN	missing_definition	has boundary	textual definition	
WARN	missing_definition	has component activity	textual definition	
WARN	missing_definition	directly regulated by	textual definition	
WARN	missing_definition	during which ends	textual definition	
WARN	missing_definition	ends after	textual definition	
WARN	missing_definition	immediately precedes	textual definition	
WARN	missing_definition	continuous_with	textual definition	
WARN	missing_definition	drains	textual definition	
WARN	missing_definition	temporally related to	textual definition	
WARN	missing_definition	starts with	textual definition	
WARN	missing_definition	ends with	textual definition	
WARN	missing_definition	developmentally_replaces	textual definition	
WARN	missing_definition	results in formation of	textual definition	
WARN	missing_definition	causally upstream of, positive effect	textual definition	
WARN	missing_definition	causally upstream of, negative effect	textual definition	
WARN	missing_definition	enables	textual definition	
WARN	missing_definition	formed as result of	textual definition	
WARN	missing_definition	attaches_to	textual definition	
WARN	missing_definition	tributary_of	textual definition	
WARN	missing_definition	branching_part_of	textual definition	
WARN	missing_definition	immediately causally downstream of	textual definition	
WARN	missing_definition	contributes to morphology of	textual definition	
WARN	missing_definition	phosphorylates	textual definition	
WARN	missing_definition	helper property (not for use in curation)	textual definition	
WARN	missing_definition	is kinase activity	textual definition	
WARN	missing_definition	existence starts and ends during	textual definition	
WARN	missing_definition	transformation of	textual definition	
WARN	missing_definition	immediate transformation of	textual definition	
WARN	missing_definition	existence starts during or after	textual definition	
WARN	missing_definition	existence ends during or before	textual definition	
WARN	missing_definition	depends on	textual definition	
WARN	missing_definition	causal relation between entities	textual definition	
WARN	missing_definition	causally influenced by	textual definition	
WARN	missing_definition	interaction relation helper property	textual definition	
WARN	missing_definition	molecular interaction relation helper property	textual definition	
WARN	missing_definition	has branching part	textual definition	
WARN	missing_definition	luminal space of	textual definition	
WARN	missing_definition	skeleton of	textual definition	
WARN	missing_definition	produces	textual definition	
WARN	missing_definition	produced_by	textual definition	
WARN	missing_definition	acts upstream of or within, positive effect	textual definition	
WARN	missing_definition	acts upstream of or within, negative effect	textual definition	
WARN	missing_definition	causally upstream of or within, negative effect	textual definition	
WARN	missing_definition	causally upstream of or within, positive effect	textual definition	
WARN	missing_definition	anterior region of body	textual definition	
WARN	missing_definition	posterior region of body	textual definition	
WARN	missing_definition	subdivision of head	textual definition	
WARN	missing_definition	posterior neural tube	textual definition	
WARN	missing_definition	anterior neural tube	textual definition	
WARN	missing_definition	developing anatomical structure	textual definition	
WARN	missing_definition	posterior surface of head	textual definition	
WARN	missing_definition	future spinal cord	textual definition	
WARN	missing_definition	presumptive blood	textual definition	
WARN	missing_definition	presumptive gut	textual definition	
WARN	missing_definition	1st arch mandibular component	textual definition	
WARN	missing_definition	pharyngeal region of foregut	textual definition	
WARN	missing_definition	subdivision of trunk	textual definition	
WARN	missing_definition	midbrain mantle layer	textual definition	
WARN	missing_definition	spinal cord mantle layer	textual definition	
WARN	missing_definition	midbrain hindbrain boundary neural plate	textual definition	
WARN	missing_definition	trunk paraxial mesoderm	textual definition	
WARN	missing_definition	entire pharyngeal arch endoderm	textual definition	
WARN	missing_definition	anterior lateral plate mesoderm	textual definition	
WARN	missing_definition	optic neural crest	textual definition	
WARN	missing_definition	germ layer / neural crest	textual definition	
WARN	missing_definition	primary subdivision of cranial skeletal system	textual definition	
WARN	missing_definition	intra-ocular muscle	textual definition	
WARN	missing_definition	embryonic skin basal layer	textual definition	
WARN	missing_definition	future lower lip	textual definition	
WARN	missing_definition	fibrous connective tissue	textual definition	
WARN	missing_definition	collection of collagen fibrils	textual definition	
WARN	missing_definition	respiratory system arterial smooth muscle	textual definition	
WARN	missing_definition	extraembryonic cavity	textual definition	
WARN	missing_definition	subdivision of tube	textual definition	
WARN	missing_definition	subepicardial layer of epicardium	textual definition	
WARN	missing_definition	heart plus pericardium	textual definition	
WARN	missing_definition	heterogeneous tissue	textual definition	
WARN	missing_definition	lamina of gray matter of spinal cord	textual definition	
WARN	missing_definition	cardiac muscle tissue of ventricle	textual definition	
WARN	missing_definition	gray matter of hindbrain	textual definition	
WARN	missing_definition	gray matter of midbrain	textual definition	
WARN	missing_definition	sensory organ epithelium	textual definition	
WARN	missing_definition	surface of eyeball	textual definition	
WARN	missing_definition	hindbrain marginal layer	textual definition	
WARN	missing_definition	spinal cord ventricular layer	textual definition	
WARN	missing_definition	lymphomyeloid tissue	textual definition	
WARN	missing_definition	gland lumen	textual definition	
WARN	missing_definition	zone of organ	textual definition	
WARN	missing_definition	epithelial layer of duct	textual definition	
WARN	missing_definition	jaw epithelium	textual definition	
WARN	missing_definition	uveal vein	textual definition	
WARN	missing_definition	cavity of cardiac chamber	textual definition	
WARN	missing_definition	serous cavity	textual definition	
WARN	missing_definition	wall of blood vessel	textual definition	
WARN	missing_definition	orifice of skull	textual definition	
WARN	missing_definition	vasculature of central nervous system plus retina	textual definition	
WARN	missing_definition	vasculature of central nervous system	textual definition	
WARN	missing_definition	wall of eyeball	textual definition	
WARN	missing_definition	unit	textual definition	
WARN	missing_definition	electric current unit	textual definition	
WARN	missing_definition	temperature unit	textual definition	
WARN	missing_definition	substance unit	textual definition	
WARN	missing_definition	luminous intensity unit	textual definition	
WARN	missing_definition	ampere	textual definition	
WARN	missing_definition	kelvin	textual definition	
WARN	missing_definition	mole	textual definition	
WARN	missing_definition	candela	textual definition	
WARN	missing_definition	picometer	textual definition	
WARN	missing_definition	femtogram	textual definition	
WARN	missing_definition	millisecond	textual definition	
WARN	missing_definition	microsecond	textual definition	
WARN	missing_definition	picosecond	textual definition	
WARN	missing_definition	milliampere	textual definition	
WARN	missing_definition	microampere	textual definition	
WARN	missing_definition	millimole	textual definition	
WARN	missing_definition	femtomole	textual definition	
WARN	missing_definition	attomole	textual definition	
WARN	missing_definition	base unit	textual definition	
WARN	missing_definition	prefix	textual definition	
WARN	missing_definition	area unit	textual definition	
WARN	missing_definition	acceleration unit	textual definition	
WARN	missing_definition	angular velocity unit	textual definition	
WARN	missing_definition	angular acceleration unit	textual definition	
WARN	missing_definition	concentration unit	textual definition	
WARN	missing_definition	mass density unit	textual definition	
WARN	missing_definition	luminance unit	textual definition	
WARN	missing_definition	area density unit	textual definition	
WARN	missing_definition	molar mass unit	textual definition	
WARN	missing_definition	molar volume unit	textual definition	
WARN	missing_definition	momentum unit	textual definition	
WARN	missing_definition	rotational frequency unit	textual definition	
WARN	missing_definition	specific volume unit	textual definition	
WARN	missing_definition	speed/velocity unit	textual definition	
WARN	missing_definition	unit of molarity	textual definition	
WARN	missing_definition	unit of molality	textual definition	
WARN	missing_definition	molal	textual definition	
WARN	missing_definition	millimolal	textual definition	
WARN	missing_definition	micromolal	textual definition	
WARN	missing_definition	nanomolal	textual definition	
WARN	missing_definition	picomolal	textual definition	
WARN	missing_definition	femtomolar	textual definition	
WARN	missing_definition	unit of normality	textual definition	
WARN	missing_definition	normal	textual definition	
WARN	missing_definition	mole fraction	textual definition	
WARN	missing_definition	meter per second per second	textual definition	
WARN	missing_definition	radian per second per second	textual definition	
WARN	missing_definition	radian per second	textual definition	
WARN	missing_definition	square meter	textual definition	
WARN	missing_definition	square centimeter	textual definition	
WARN	missing_definition	square millimeter	textual definition	
WARN	missing_definition	kilogram per cubic meter	textual definition	
WARN	missing_definition	gram per cubic centimeter	textual definition	
WARN	missing_definition	candela per square meter	textual definition	
WARN	missing_definition	kilogram per square meter	textual definition	
WARN	missing_definition	kilogram per mole	textual definition	
WARN	missing_definition	gram per mole	textual definition	
WARN	missing_definition	cubic meter per mole	textual definition	
WARN	missing_definition	cubic centimeter per mole	textual definition	
WARN	missing_definition	kilogram meter per second	textual definition	
WARN	missing_definition	turns per second	textual definition	
WARN	missing_definition	cubic meter per kilogram	textual definition	
WARN	missing_definition	meter per second	textual definition	
WARN	missing_definition	volume unit	textual definition	
WARN	missing_definition	cubic meter	textual definition	
WARN	missing_definition	femtoliter	textual definition	
WARN	missing_definition	frequency unit	textual definition	
WARN	missing_definition	force unit	textual definition	
WARN	missing_definition	newton	textual definition	
WARN	missing_definition	pressure unit	textual definition	
WARN	missing_definition	pascal	textual definition	
WARN	missing_definition	energy unit	textual definition	
WARN	missing_definition	joule	textual definition	
WARN	missing_definition	power unit	textual definition	
WARN	missing_definition	watt	textual definition	
WARN	missing_definition	illuminance unit	textual definition	
WARN	missing_definition	lux	textual definition	
WARN	missing_definition	luminous flux unit	textual definition	
WARN	missing_definition	lumen	textual definition	
WARN	missing_definition	catalytic activity unit	textual definition	
WARN	missing_definition	katal	textual definition	
WARN	missing_definition	angle unit	textual definition	
WARN	missing_definition	plane angle unit	textual definition	
WARN	missing_definition	radian	textual definition	
WARN	missing_definition	solid angle unit	textual definition	
WARN	missing_definition	steradian	textual definition	
WARN	missing_definition	radiation unit	textual definition	
WARN	missing_definition	activity (of a radionuclide) unit	textual definition	
WARN	missing_definition	absorbed dose unit	textual definition	
WARN	missing_definition	dose equivalent unit	textual definition	
WARN	missing_definition	exposure unit	textual definition	
WARN	missing_definition	becquerel	textual definition	
WARN	missing_definition	curie	textual definition	
WARN	missing_definition	gray	textual definition	
WARN	missing_definition	rad	textual definition	
WARN	missing_definition	roentgen	textual definition	
WARN	missing_definition	sievert	textual definition	
WARN	missing_definition	millisievert	textual definition	
WARN	missing_definition	microsievert	textual definition	
WARN	missing_definition	Roentgen equivalent man	textual definition	
WARN	missing_definition	microgray	textual definition	
WARN	missing_definition	milligray	textual definition	
WARN	missing_definition	nanogray	textual definition	
WARN	missing_definition	nanosievert	textual definition	
WARN	missing_definition	millicurie	textual definition	
WARN	missing_definition	microcurie	textual definition	
WARN	missing_definition	disintegrations per minute	textual definition	
WARN	missing_definition	counts per minute	textual definition	
WARN	missing_definition	nanosecond	textual definition	
WARN	missing_definition	century	textual definition	
WARN	missing_definition	half life	textual definition	
WARN	missing_definition	foot candle	textual definition	
WARN	missing_definition	irradiance unit	textual definition	
WARN	missing_definition	watt per square meter	textual definition	
WARN	missing_definition	einstein per square meter per second	textual definition	
WARN	missing_definition	light unit	textual definition	
WARN	missing_definition	watt per steradian per square meter	textual definition	
WARN	missing_definition	radiant intensity unit	textual definition	
WARN	missing_definition	microeinstein per square meter per second	textual definition	
WARN	missing_definition	radiance unit	textual definition	
WARN	missing_definition	watt per steradian	textual definition	
WARN	missing_definition	parts per notation unit	textual definition	
WARN	missing_definition	parts per hundred	textual definition	
WARN	missing_definition	parts per thousand	textual definition	
WARN	missing_definition	parts per million	textual definition	
WARN	missing_definition	parts per billion	textual definition	
WARN	missing_definition	parts per trillion	textual definition	
WARN	missing_definition	parts per quadrillion	textual definition	
WARN	missing_definition	gram per milliliter	textual definition	
WARN	missing_definition	kilogram per liter	textual definition	
WARN	missing_definition	unit per volume unit	textual definition	
WARN	missing_definition	unit per milliliter	textual definition	
WARN	missing_definition	unit per liter	textual definition	
WARN	missing_definition	mass per unit volume	textual definition	
WARN	missing_definition	enzyme unit	textual definition	
WARN	missing_definition	density unit	textual definition	
WARN	missing_definition	linear density unit	textual definition	
WARN	missing_definition	kilogram per meter	textual definition	
WARN	missing_definition	degree	textual definition	
WARN	missing_definition	dimensionless unit	textual definition	
WARN	missing_definition	percent	textual definition	
WARN	missing_definition	pi	textual definition	
WARN	missing_definition	count unit	textual definition	
WARN	missing_definition	ratio	textual definition	
WARN	missing_definition	fraction	textual definition	
WARN	missing_definition	molecule count	textual definition	
WARN	missing_definition	purity percentage	textual definition	
WARN	missing_definition	confluence percentage	textual definition	
WARN	missing_definition	liter per kilogram	textual definition	
WARN	missing_definition	milliliter per kilogram	textual definition	
WARN	missing_definition	microliter per kilogram	textual definition	
WARN	missing_definition	cell concentration unit	textual definition	
WARN	missing_definition	cells per milliliter	textual definition	
WARN	missing_definition	catalytic (activity) concentration unit	textual definition	
WARN	missing_definition	katal per cubic meter	textual definition	
WARN	missing_definition	katal per liter	textual definition	
WARN	missing_definition	volume per unit volume	textual definition	
WARN	missing_definition	milliliter per cubic meter	textual definition	
WARN	missing_definition	deciliter	textual definition	
WARN	missing_definition	colony forming unit	textual definition	
WARN	missing_definition	plaque forming unit	textual definition	
WARN	missing_definition	colony forming unit per milliliter	textual definition	
WARN	missing_definition	plaque forming unit per volume	textual definition	
WARN	missing_definition	plaque forming unit per milliliter	textual definition	
WARN	missing_definition	disintegrations per second	textual definition	
WARN	missing_definition	electric potential difference unit	textual definition	
WARN	missing_definition	volt	textual definition	
WARN	missing_definition	electric charge	textual definition	
WARN	missing_definition	coulomb	textual definition	
WARN	missing_definition	dalton	textual definition	
WARN	missing_definition	kilodalton	textual definition	
WARN	missing_definition	watt-hour	textual definition	
WARN	missing_definition	kilowatt-hour	textual definition	
WARN	missing_definition	magnetic flux unit	textual definition	
WARN	missing_definition	weber	textual definition	
WARN	missing_definition	magnetic flux density unit	textual definition	
WARN	missing_definition	tesla	textual definition	
WARN	missing_definition	volt-hour	textual definition	
WARN	missing_definition	kilovolt-hour	textual definition	
WARN	missing_definition	information unit	textual definition	
WARN	missing_definition	bit	textual definition	
WARN	missing_definition	byte	textual definition	
WARN	missing_definition	kilobyte	textual definition	
WARN	missing_definition	megabyte	textual definition	
WARN	missing_definition	image resolution unit	textual definition	
